,word,positive,negative,Word_prob
1605,minecraft,13,13,9.236595390938899e-05
1606,3rd,19,11,9.236595390938899e-05
1607,thi,18,13,9.236595390938899e-05
1608,quiz,12,2,9.236595390938899e-05
1609,tips,16,5,9.236595390938899e-05
1610,street,11,18,9.236595390938899e-05
1611,instagram,22,13,9.236595390938899e-05
1612,finding,20,13,9.236595390938899e-05
1613,pass,18,43,9.236595390938899e-05
1614,ages,14,4,9.236595390938899e-05
1615,@chica_leolatina,14,0,9.236595390938899e-05
1616,situation,16,150,9.236595390938899e-05
1617,wa,18,36,9.236595390938899e-05
1618,posted,23,16,9.236595390938899e-05
1619,joined,11,7,9.236595390938899e-05
1620,paid,19,24,9.236595390938899e-05
1621,track,10,9,8.659308179005219e-05
1622,broke,13,37,8.659308179005219e-05
1623,hands,17,29,8.659308179005219e-05
1624,edition,15,4,8.659308179005219e-05
1625,competition,15,5,8.659308179005219e-05
1626,li,16,25,8.659308179005219e-05
1627,prison,14,14,8.659308179005219e-05
1628,town,17,13,8.659308179005219e-05
1629,trash,10,22,8.659308179005219e-05
1630,today's,0,0,8.659308179005219e-05
1631,clearly,20,51,8.659308179005219e-05
1632,radio,12,6,8.659308179005219e-05
1633,someone's,0,0,8.659308179005219e-05
1634,bag,21,19,8.659308179005219e-05
1635,bot,15,8,8.659308179005219e-05
1636,physical,17,11,8.659308179005219e-05
1637,@pledis_17,13,0,8.659308179005219e-05
1638,las,8,7,8.659308179005219e-05
1639,era,14,22,8.659308179005219e-05
1640,2019,20,11,8.659308179005219e-05
1641,competitive,8,2,8.659308179005219e-05
1642,mode,8,7,8.659308179005219e-05
1643,fashion,15,4,8.659308179005219e-05
1644,50,22,11,8.659308179005219e-05
1645,vegas,10,7,8.659308179005219e-05
1646,dinosaur,12,2,8.659308179005219e-05
1647,stand,24,58,8.659308179005219e-05
1648,indeed,21,46,8.659308179005219e-05
1649,blood,16,18,8.659308179005219e-05
1650,edit,12,17,8.659308179005219e-05
1651,major,18,18,8.659308179005219e-05
1652,complete,19,29,8.659308179005219e-05
1653,latest,12,5,8.659308179005219e-05
1654,co,17,25,8.659308179005219e-05
1655,product,9,11,8.659308179005219e-05
1656,rly,17,12,8.659308179005219e-05
1657,keeps,21,23,8.659308179005219e-05
1658,program,16,8,8.659308179005219e-05
1659,interested,22,13,8.659308179005219e-05
1660,environment,16,7,8.082020967071538e-05
1661,harder,15,16,8.082020967071538e-05
1662,who's,0,0,8.082020967071538e-05
1663,editing,10,2,8.082020967071538e-05
1664,prefer,16,11,8.082020967071538e-05
1665,double,18,18,8.082020967071538e-05
1666,moots,12,5,8.082020967071538e-05
1667,drinking,13,17,8.082020967071538e-05
1668,alot,19,20,8.082020967071538e-05
1669,pa,17,9,8.082020967071538e-05
1670,da,18,21,8.082020967071538e-05
1671,tech,18,4,8.082020967071538e-05
1672,irl,15,12,8.082020967071538e-05
1673,numbers,18,18,8.082020967071538e-05
1674,calls,15,22,8.082020967071538e-05
1675,stuck,17,19,8.082020967071538e-05
1676,moving,19,29,8.082020967071538e-05
1677,picking,12,6,8.082020967071538e-05
1678,deep,18,33,8.082020967071538e-05
1679,dancing,15,8,8.082020967071538e-05
1680,mini,15,4,8.082020967071538e-05
1681,personal,21,27,8.082020967071538e-05
1682,nearly,17,15,8.082020967071538e-05
1683,process,14,24,8.082020967071538e-05
1684,relax,15,9,8.082020967071538e-05
1685,lesson,12,6,8.082020967071538e-05
1686,artists,19,19,8.082020967071538e-05
1687,(i,14,12,8.082020967071538e-05
1688,humor,10,7,8.082020967071538e-05
1689,war,15,30,8.082020967071538e-05
1690,painting,15,4,8.082020967071538e-05
1691,huh,15,20,8.082020967071538e-05
1692,bu,14,14,8.082020967071538e-05
1693,wtf,16,55,8.082020967071538e-05
1694,weve,16,11,8.082020967071538e-05
1695,treat,22,18,8.082020967071538e-05
1696,stick,17,10,8.082020967071538e-05
1697,mention,17,18,8.082020967071538e-05
1698,meant,19,29,8.082020967071538e-05
1699,nights,12,7,8.082020967071538e-05
1700,skin,17,20,8.082020967071538e-05
1701,dinner,20,7,8.082020967071538e-05
1702,yoga,11,0,8.082020967071538e-05
1703,channel,18,13,8.082020967071538e-05
1704,w/,12,8,8.082020967071538e-05
1705,interview,14,14,8.082020967071538e-05
1706,touch,16,23,8.082020967071538e-05
1707,monday,19,10,8.082020967071538e-05
1708,profile,17,17,8.082020967071538e-05
1709,apart,19,27,8.082020967071538e-05
1710,happening,18,51,8.082020967071538e-05
1711,became,16,20,8.082020967071538e-05
1712,excitement,14,2,8.082020967071538e-05
1713,general,20,20,8.082020967071538e-05
1714,soccer,12,8,8.082020967071538e-05
1715,adding,17,5,8.082020967071538e-05
1716,beer,14,11,8.082020967071538e-05
1717,helping,20,12,8.082020967071538e-05
1718,despite,18,14,8.082020967071538e-05
1719,se,20,21,8.082020967071538e-05
1720,bar,20,7,8.082020967071538e-05
1721,til,15,4,8.082020967071538e-05
1722,fake,18,37,8.082020967071538e-05
1723,reality,19,76,8.082020967071538e-05
1724,jump,14,17,8.082020967071538e-05
1725,third,17,13,8.082020967071538e-05
1726,paper,14,15,8.082020967071538e-05
1727,server,15,3,8.082020967071538e-05
1728,bout,21,24,8.082020967071538e-05
1729,older,16,23,8.082020967071538e-05
1730,bike,15,2,7.504733755137856e-05
1731,driving,14,10,7.504733755137856e-05
1732,stopped,16,55,7.504733755137856e-05
1733,ye,16,9,7.504733755137856e-05
1734,happens,19,41,7.504733755137856e-05
1735,hitting,10,10,7.504733755137856e-05
1736,yep,20,22,7.504733755137856e-05
1737,explore,8,0,7.504733755137856e-05
1738,alright,15,17,7.504733755137856e-05
1739,flies,10,0,7.504733755137856e-05
1740,vibe,13,13,7.504733755137856e-05
1741,concert,13,6,7.504733755137856e-05
1742,16,18,32,7.504733755137856e-05
1743,sonic,13,4,7.504733755137856e-05
1744,jail,11,19,7.504733755137856e-05
1745,bags,13,4,7.504733755137856e-05
1746,admit,16,18,7.504733755137856e-05
1747,fun~,11,0,7.504733755137856e-05
1748,per,13,13,7.504733755137856e-05
1749,horny,13,24,7.504733755137856e-05
1750,ugly,12,25,7.504733755137856e-05
1751,setting,12,10,7.504733755137856e-05
1752,studying,11,7,7.504733755137856e-05
1753,adventures,9,4,7.504733755137856e-05
1754,memory,18,9,7.504733755137856e-05
1755,plot,13,10,7.504733755137856e-05
1756,imo,15,13,7.504733755137856e-05
1757,field,18,7,7.504733755137856e-05
1758,whos,17,19,7.504733755137856e-05
1759,besties,10,5,7.504733755137856e-05
1760,cook,12,8,7.504733755137856e-05
1761,youd,15,10,7.504733755137856e-05
1762,we'll,0,0,7.504733755137856e-05
1763,certainly,14,21,7.504733755137856e-05
1764,forest,11,5,7.504733755137856e-05
1765,acting,16,30,7.504733755137856e-05
1766,@ashemusic,12,1,7.504733755137856e-05
1767,teachers,14,11,7.504733755137856e-05
1768,count,16,15,7.504733755137856e-05
1769,task,12,1,7.504733755137856e-05
1770,pro,15,14,7.504733755137856e-05
1771,@elonmusk,14,6,7.504733755137856e-05
1772,terms,11,9,7.504733755137856e-05
1773,concept,11,6,7.504733755137856e-05
1774,fantasy,12,6,7.504733755137856e-05
1775,talks,12,15,7.504733755137856e-05
1776,giveaway,10,1,7.504733755137856e-05
1777,update,19,20,7.504733755137856e-05
1778,you'd,0,0,7.504733755137856e-05
1779,cards,16,5,7.504733755137856e-05
1780,base,14,13,7.504733755137856e-05
1781,dragon,17,5,7.504733755137856e-05
1782,liking,14,13,7.504733755137856e-05
1783,@mtgreenee,10,25,7.504733755137856e-05
1784,recorded,11,1,7.504733755137856e-05
1785,wine,15,2,7.504733755137856e-05
1786,reminder,14,17,7.504733755137856e-05
1787,murder,17,74,7.504733755137856e-05
1788,laughing,18,28,7.504733755137856e-05
1789,useful,12,4,7.504733755137856e-05
1790,football,18,49,7.504733755137856e-05
1791,plays,14,18,7.504733755137856e-05
1792,text,16,15,7.504733755137856e-05
1793,@aoc,12,13,7.504733755137856e-05
1794,showing,18,30,7.504733755137856e-05
1795,workout,11,1,7.504733755137856e-05
1796,development,13,6,7.504733755137856e-05
1797,hav,13,14,7.504733755137856e-05
1798,tournament,8,1,6.927446543204174e-05
1799,comedy,14,7,6.927446543204174e-05
1800,animals,11,15,6.927446543204174e-05
1801,store,15,10,6.927446543204174e-05
1802,smoke,13,10,6.927446543204174e-05
1803,spending,18,12,6.927446543204174e-05
1804,worries,10,9,6.927446543204174e-05
1805,highly,14,12,6.927446543204174e-05
1806,sam,18,13,6.927446543204174e-05
1807,@amanekanatach,13,0,6.927446543204174e-05
1808,similar,11,12,6.927446543204174e-05
1809,pokemon,13,5,6.927446543204174e-05
1810,battle,12,13,6.927446543204174e-05
1811,havin,12,1,6.927446543204174e-05
1812,askashe,9,0,6.927446543204174e-05
1813,lead,14,18,6.927446543204174e-05
1814,horrible,15,19,6.927446543204174e-05
1815,shut,18,35,6.927446543204174e-05
1816,gc,10,5,6.927446543204174e-05
1817,managed,15,6,6.927446543204174e-05
1818,comments,18,52,6.927446543204174e-05
1819,crypto,11,9,6.927446543204174e-05
1820,toys,8,5,6.927446543204174e-05
1821,loss,19,54,6.927446543204174e-05
1822,snap,10,7,6.927446543204174e-05
1823,table,14,16,6.927446543204174e-05
1824,theme,11,8,6.927446543204174e-05
1825,soooo,16,12,6.927446543204174e-05
1826,killing,21,63,6.927446543204174e-05
1827,planting,12,0,6.927446543204174e-05
1828,hat,12,10,6.927446543204174e-05
1829,innocent,11,15,6.927446543204174e-05
1830,mo,11,15,6.927446543204174e-05
1831,education,13,23,6.927446543204174e-05
1832,invite,8,1,6.927446543204174e-05
1833,copy,12,3,6.927446543204174e-05
1834,begin,13,14,6.927446543204174e-05
1835,recent,14,13,6.927446543204174e-05
1836,public,9,40,6.927446543204174e-05
1837,plant,12,8,6.927446543204174e-05
1838,taken,16,35,6.927446543204174e-05
1839,helps,16,8,6.927446543204174e-05
1840,suck,10,16,6.927446543204174e-05
1841,dress,18,6,6.927446543204174e-05
1842,stress,14,9,6.927446543204174e-05
1843,throwback,8,0,6.927446543204174e-05
1844,@kingjames,14,49,6.927446543204174e-05
1845,sessions,10,1,6.927446543204174e-05
1846,honest,13,26,6.927446543204174e-05
1847,wo,16,13,6.927446543204174e-05
1848,launch,18,5,6.927446543204174e-05
1849,annual,14,1,6.927446543204174e-05
1850,perform,13,8,6.927446543204174e-05
1851,ca,14,24,6.927446543204174e-05
1852,someones,17,11,6.927446543204174e-05
1853,multiplayer,10,1,6.927446543204174e-05
1854,places,17,16,6.927446543204174e-05
1855,spirit,14,10,6.927446543204174e-05
1856,ground,10,36,6.927446543204174e-05
1857,deck,10,5,6.927446543204174e-05
1858,several,13,13,6.927446543204174e-05
1859,topic,11,11,6.927446543204174e-05
1860,cats,13,12,6.927446543204174e-05
1861,ends,13,15,6.927446543204174e-05
1862,known,10,23,6.927446543204174e-05
1863,celebration,15,7,6.927446543204174e-05
1864,clip,8,14,6.927446543204174e-05
1865,mission,11,6,6.927446543204174e-05
1866,ice,9,12,6.927446543204174e-05
1867,planned,11,7,6.927446543204174e-05
1868,runs,10,6,6.927446543204174e-05
1869,wearing,19,25,6.927446543204174e-05
1870,including,15,18,6.927446543204174e-05
1871,holding,16,26,6.927446543204174e-05
1872,fox,10,68,6.927446543204174e-05
1873,maps,10,0,6.927446543204174e-05
1874,wanting,18,26,6.927446543204174e-05
1875,safety,8,10,6.927446543204174e-05
1876,guest,15,9,6.927446543204174e-05
1877,entertainment,7,4,6.927446543204174e-05
1878,peoples,14,21,6.927446543204174e-05
1879,taeyong,9,0,6.927446543204174e-05
1880,todays,15,9,6.927446543204174e-05
1881,article,13,13,6.927446543204174e-05
1882,island,14,10,6.350159331270494e-05
1883,difference,18,27,6.350159331270494e-05
1884,winning,17,12,6.350159331270494e-05
1885,considering,13,11,6.350159331270494e-05
1886,battlefield,10,1,6.350159331270494e-05
1887,goofy,8,1,6.350159331270494e-05
1888,bruh,19,22,6.350159331270494e-05
1889,lowkey,13,11,6.350159331270494e-05
1890,dare,13,21,6.350159331270494e-05
1891,knowledge,14,17,6.350159331270494e-05
1892,spelling,11,2,6.350159331270494e-05
1893,vacation,12,8,6.350159331270494e-05
1894,matters,14,7,6.350159331270494e-05
1895,maths,9,1,6.350159331270494e-05
1896,tells,13,17,6.350159331270494e-05
1897,wedding,18,3,6.350159331270494e-05
1898,14,12,13,6.350159331270494e-05
1899,bitches,14,20,6.350159331270494e-05
1900,interviews,10,2,6.350159331270494e-05
1901,levels,7,6,6.350159331270494e-05
1902,randomly,14,6,6.350159331270494e-05
1903,subscribe,10,2,6.350159331270494e-05
1904,climate,16,10,6.350159331270494e-05
1905,area,13,12,6.350159331270494e-05
1906,aw,18,18,6.350159331270494e-05
1907,kd,8,1,6.350159331270494e-05
1908,cup,13,7,6.350159331270494e-05
1909,losing,17,40,6.350159331270494e-05
1910,mfs,11,18,6.350159331270494e-05
1911,collection,10,6,6.350159331270494e-05
1912,collecting,10,1,6.350159331270494e-05
1913,simply,15,34,6.350159331270494e-05
1914,senior,10,7,6.350159331270494e-05
1915,sale,11,6,6.350159331270494e-05
1916,ou,12,10,6.350159331270494e-05
1917,gaming,14,8,6.350159331270494e-05
1918,itd,9,2,6.350159331270494e-05
1919,cares,15,27,6.350159331270494e-05
1920,wondering,14,16,6.350159331270494e-05
1921,shitty,18,19,6.350159331270494e-05
1922,@battlefield,8,1,6.350159331270494e-05
1923,roll,13,12,6.350159331270494e-05
1924,ain't,0,0,6.350159331270494e-05
1925,tree,17,11,6.350159331270494e-05
1926,twice,13,12,6.350159331270494e-05
1927,ni,11,6,6.350159331270494e-05
1928,regular,12,9,6.350159331270494e-05
1929,grown,9,24,6.350159331270494e-05
1930,2020,15,10,6.350159331270494e-05
1931,unfortunately,11,29,6.350159331270494e-05
1932,trolling,9,5,6.350159331270494e-05
1933,title,10,11,6.350159331270494e-05
1934,def,11,8,6.350159331270494e-05
1935,scary,9,38,6.350159331270494e-05
1936,pr,14,16,6.350159331270494e-05
1937,opening,18,8,6.350159331270494e-05
1938,among,13,10,6.350159331270494e-05
1939,nfts,11,3,6.350159331270494e-05
1940,named,10,8,6.350159331270494e-05
1941,zoom,14,10,6.350159331270494e-05
1942,comic,13,9,6.350159331270494e-05
1943,',0,0,6.350159331270494e-05
1944,confidence,11,5,6.350159331270494e-05
1945,door,16,10,6.350159331270494e-05
1946,thru,13,11,6.350159331270494e-05
1947,bye,16,36,6.350159331270494e-05
1948,therapy,10,10,6.350159331270494e-05
1949,em,12,23,6.350159331270494e-05
1950,000,13,14,6.350159331270494e-05
1951,becomes,11,17,6.350159331270494e-05
1952,terrible,13,37,6.350159331270494e-05
1953,jackson,7,3,6.350159331270494e-05
1954,audience,12,9,6.350159331270494e-05
1955,match,14,18,6.350159331270494e-05
1956,ooh,10,3,6.350159331270494e-05
1957,participating,11,1,6.350159331270494e-05
1958,discuss,12,9,6.350159331270494e-05
1959,culture,15,9,6.350159331270494e-05
1960,quickly,11,30,6.350159331270494e-05
1961,quote,13,7,6.350159331270494e-05
1962,interactive,12,0,6.350159331270494e-05
1963,example,14,23,6.350159331270494e-05
1964,zero,13,13,6.350159331270494e-05
1965,dubs,9,0,6.350159331270494e-05
1966,secret,13,13,6.350159331270494e-05
1967,jobs,12,17,6.350159331270494e-05
1968,current,14,23,6.350159331270494e-05
1969,lockdown,16,4,6.350159331270494e-05
1970,range,10,8,6.350159331270494e-05
1971,weekends,7,1,6.350159331270494e-05
1972,nba,13,4,6.350159331270494e-05
1973,info,11,7,6.350159331270494e-05
1974,it'd,0,0,6.350159331270494e-05
1975,funds,9,0,6.350159331270494e-05
1976,delivery,14,5,6.350159331270494e-05
1977,uk,16,40,6.350159331270494e-05
1978,variety,10,0,6.350159331270494e-05
1979,block,12,18,6.350159331270494e-05
1980,@angry_staffer,1,2780,0.02010691359165012
1981,@palanzadaniel,0,176,0.0012238488892994043
1982,@bsghelo2017,0,126,0.0008832494342585324
1983,taser,1,112,0.0008255207130651641
1984,@adpucci,0,111,0.0008024292245878169
1985,@birriatacos1,0,91,0.0006927446543204175
1986,@loubierbauer,0,94,0.0006869717822010807
1987,@chrisbrown2075,0,88,0.0006696531658430703
1988,stab,6,107,0.0006581074216043966
1989,tucker,3,88,0.0006523345494850598
1990,@wrathofmog,0,91,0.000646561677365723
1991,anger,4,83,0.0006176973167690389
1992,shooting,8,92,0.0006003787004110285
1993,@anouck526,0,81,0.0005715143398143445
1994,mob,1,76,0.0005599685955756708
1995,@mmpadellan,1,84,0.0005599685955756708
1996,force,11,83,0.0005195584907403131
1997,@leakservicer,0,76,0.0005195584907403131
1998,birds,7,68,0.0004964670022629659
1999,@agkyle03,0,63,0.0004676026416662818
2000,racist,12,88,0.00043873828106959776
2001,@moogymoogymoog1,0,65,0.0004329654089502609
2002,@daminick124,0,61,0.0004329654089502609
2003,@mechanic_angry,0,64,0.0004214196647115873
2004,@suzimcm9,0,59,0.0004156467925922505
2005,stabbed,1,64,0.0004098739204729137
2006,@yishay__majors,0,59,0.0004098739204729137
2007,trained,3,57,0.00040410104835357687
2008,@elizaeralque,0,56,0.00040410104835357687
2009,leg,8,55,0.00036946381563755597
2010,@lpn_to_mba,0,51,0.0003636909435182192
2011,@mpwr2,0,50,0.0003579180713988824
2012,@nall17268025,0,50,0.0003579180713988824
2013,babysitter,2,46,0.00035214519927954555
2014,@chris_cashton99,0,48,0.00033482658292153513
2015,@mekaya72,0,47,0.00033482658292153513
2016,24,8,49,0.00033482658292153513
2017,wrestling,1,44,0.0003290537108021983
2018,@conduitofhealin,0,46,0.0003290537108021983
2019,disappointed,7,54,0.0003232808386828615
2020,'killed,0,0,0.00031750796656352466
2021,frustrated,6,52,0.00031750796656352466
2022,@kevintilsner,0,40,0.0003059622223248511
2023,moves',0,0,0.0003059622223248511
2024,law,11,47,0.00030018935020551424
2025,deadly,1,40,0.00030018935020551424
2026,guilty,13,46,0.00030018935020551424
2027,shots,7,42,0.00029441647808617745
2028,truth,15,98,0.00029441647808617745
2029,carlson,4,44,0.0002886436059668406
2030,calm,15,42,0.0002886436059668406
2031,officers,9,49,0.0002886436059668406
2032,@mandyferber,0,36,0.0002886436059668406
2033,issue,13,48,0.0002828707338475038
2034,defending,2,41,0.0002828707338475038
2035,@angry_rantman,0,38,0.0002828707338475038
2036,racism,6,51,0.000277097861728167
2037,kennedy,0,45,0.000277097861728167
2038,irrationally,0,42,0.000277097861728167
2039,mass,2,41,0.0002713249896088302
2040,@ajdelgado13,1,42,0.0002713249896088302
2041,one-year-old,0,33,0.00026555211748949335
2042,@gbrbill,0,37,0.00025977924537015656
2043,@dezbatty,0,40,0.00025977924537015656
2044,@marieow10889725,0,30,0.00025400637325081977
2045,weapon,7,35,0.00025400637325081977
2046,@tuckercarlson,1,35,0.00025400637325081977
2047,bird,13,38,0.00025400637325081977
2048,clear,11,51,0.00024823350113148293
2049,@marshalou2233,1,32,0.00024823350113148293
2050,tasers,0,33,0.00024823350113148293
2051,decision,9,46,0.00024823350113148293
2052,bitter,1,42,0.00024823350113148293
2053,floyd,10,39,0.0002309148847734725
2054,correct,14,45,0.0002309148847734725
2055,speak,9,48,0.0002309148847734725
2056,confused,10,45,0.0002251420126541357
2057,@melneedsakidney,0,32,0.0002251420126541357
2058,hungry,10,39,0.0002251420126541357
2059,control,7,42,0.0002251420126541357
2060,response,12,43,0.0002251420126541357
2061,lethal,1,31,0.0002251420126541357
2062,herself,6,43,0.0002251420126541357
2063,threat,3,30,0.0002251420126541357
2064,@_annie_cakes_,0,32,0.0002251420126541357
2065,easily,14,39,0.00021936914053479888
2066,attack,12,35,0.00021359626841546206
2067,cut,16,43,0.00021359626841546206
2068,blm,4,35,0.00021359626841546206
2069,smarter,2,35,0.00020782339629612525
2070,guns,8,30,0.00020782339629612525
2071,@mattgaetz,1,31,0.00020782339629612525
2072,defense,7,27,0.00020782339629612525
2073,becoming,13,31,0.00020205052417678843
2074,center,10,32,0.00020205052417678843
2075,@racismtakedown,0,24,0.00020205052417678843
2076,@chapelguilt,0,25,0.00019627765205745162
2077,@tokyocrusher,0,25,0.00019627765205745162
2078,afraid,3,36,0.00019627765205745162
2079,apparently,16,46,0.00019627765205745162
2080,whether,11,39,0.0001905047799381148
2081,justified,3,35,0.0001905047799381148
2082,agreed,12,39,0.0001905047799381148
2083,@angry_ohio,0,29,0.0001905047799381148
2084,abrams,1,27,0.0001905047799381148
2085,father,8,35,0.0001905047799381148
2086,footage,4,27,0.0001905047799381148
2087,@lorddrewster,0,27,0.0001905047799381148
2088,towards,12,36,0.0001905047799381148
2089,@kitten_talker,0,24,0.00018473190781877799
2090,@dpbuttercup161,0,23,0.00018473190781877799
2091,protect,8,38,0.00018473190781877799
2092,@rickymia305,0,20,0.00018473190781877799
2093,@cee_dcisme,0,23,0.00018473190781877799
2094,attacked,2,30,0.00018473190781877799
2095,violence,9,39,0.00018473190781877799
2096,senator,1,31,0.00018473190781877799
2097,stacey,3,28,0.00018473190781877799
2098,multiple,14,31,0.0001789590356994412
2099,seconds,9,31,0.0001789590356994412
2100,expect,11,36,0.0001789590356994412
2101,wh,18,43,0.0001789590356994412
2102,argument,14,25,0.0001789590356994412
2103,violent,4,32,0.0001789590356994412
2104,america,10,47,0.0001789590356994412
2105,angr,0,28,0.0001789590356994412
2106,@tylermi65942082,0,22,0.00017318616358010438
2107,defend,4,32,0.00017318616358010438
2108,@angry_facts,0,25,0.00017318616358010438
2109,@icebear2024,0,27,0.00017318616358010438
2110,thinks,15,38,0.00017318616358010438
2111,@titodinzey,0,23,0.00016741329146076757
2112,jury,7,21,0.00016741329146076757
2113,shouldnt,12,31,0.00016741329146076757
2114,@bar0n_thegrey,0,26,0.00016741329146076757
2115,@thehill,4,26,0.00016741329146076757
2116,cam,7,30,0.00016741329146076757
2117,victim,5,36,0.00016164041934143075
2118,emotional,15,30,0.00016164041934143075
2119,feelings,17,44,0.00016164041934143075
2120,@frodogood103074,0,25,0.00016164041934143075
2121,@throwyourdream1,0,21,0.00016164041934143075
2122,@boardfigures,0,23,0.00016164041934143075
2123,explain,13,36,0.00016164041934143075
2124,emotions,4,46,0.00016164041934143075
2125,stabbing,1,26,0.00016164041934143075
2126,depressed,9,39,0.00016164041934143075
2127,annoyed,5,19,0.00015586754722209394
2128,murdered,3,31,0.00015586754722209394
2129,@emily60946744,0,21,0.00015586754722209394
2130,disgusting,10,30,0.00015586754722209394
2131,legs,5,22,0.00015586754722209394
2132,@the_real_colin,0,22,0.00015586754722209394
2133,@benshapiro,6,28,0.00015586754722209394
2134,chest,8,27,0.00015586754722209394
2135,tha,15,32,0.00015586754722209394
2136,likely,16,38,0.00015586754722209394
2137,held,14,30,0.00015009467510275712
2138,actions,4,21,0.00015009467510275712
2139,derek,7,25,0.00015009467510275712
2140,loud,11,28,0.00015009467510275712
2141,kept,15,40,0.00015009467510275712
2142,dangerous,8,25,0.00015009467510275712
2143,arm,12,21,0.00015009467510275712
2144,four,10,30,0.00015009467510275712
2145,rights,11,29,0.0001443218029834203
2146,*angry,0,18,0.0001443218029834203
2147,warning,4,20,0.0001443218029834203
2148,democrats,7,29,0.0001443218029834203
2149,@lacylove2020,0,21,0.0001443218029834203
2150,attacking,3,20,0.0001443218029834203
2151,@acekingspade,0,17,0.0001443218029834203
2152,@staceyabrams,0,20,0.0001443218029834203
2153,obvious,9,25,0.0001443218029834203
2154,shouldn't,0,0,0.0001443218029834203
2155,disagree,5,25,0.0001443218029834203
2156,unhinged,2,18,0.0001443218029834203
2157,@suzi_taunton,0,21,0.0001443218029834203
2158,situations,3,24,0.0001443218029834203
2159,worried,8,32,0.0001443218029834203
2160,fear,6,31,0.0001385489308640835
2161,rage,7,21,0.0001385489308640835
2162,society,12,41,0.0001385489308640835
2163,@atrupar,10,23,0.0001385489308640835
2164,rant,1,25,0.0001385489308640835
2165,@ibegtodiffer6,0,19,0.0001385489308640835
2166,perhaps,9,27,0.0001385489308640835
2167,@jennife58996304,0,18,0.0001385489308640835
2168,protecting,5,20,0.0001385489308640835
2169,@ldr451,0,20,0.00013277605874474667
2170,spray,1,19,0.00013277605874474667
2171,incident,0,26,0.00013277605874474667
2172,@realcandaceo,4,23,0.00013277605874474667
2173,@morrowgirl2,0,19,0.00013277605874474667
2174,immediately,11,30,0.00013277605874474667
2175,burn,7,21,0.00013277605874474667
2176,option,6,27,0.00013277605874474667
2177,americans,8,36,0.00013277605874474667
2178,@mailonline,1,18,0.00013277605874474667
2179,@cavs2023champs,0,22,0.00013277605874474667
2180,actively,4,17,0.00013277605874474667
2181,esl,3,18,0.00013277605874474667
2182,large,7,23,0.00013277605874474667
2183,crime,13,27,0.00013277605874474667
2184,ridiculous,4,26,0.00012700318662540989
2185,non,8,19,0.00012700318662540989
2186,torn,3,18,0.00012700318662540989
2187,armed,1,19,0.00012700318662540989
2188,sh,11,24,0.00012700318662540989
2189,handle,11,27,0.00012700318662540989
2190,columbus,2,22,0.00012700318662540989
2191,kyle,9,17,0.00012700318662540989
2192,riots,1,20,0.00012123031450607306
2193,racists,3,19,0.00012123031450607306
2194,@kerry_wth,0,16,0.00012123031450607306
2195,charged,2,16,0.00012123031450607306
2196,@rancidginger,0,16,0.00012123031450607306
2197,excuse,6,26,0.00012123031450607306
2198,letter,7,21,0.00012123031450607306
2199,@radiofreetom,0,16,0.00012123031450607306
2200,lying,11,26,0.00012123031450607306
2201,everytime,11,29,0.00012123031450607306
2202,@fliptothemfflop,0,17,0.00012123031450607306
2203,replies,11,29,0.00012123031450607306
2204,korean,6,17,0.00012123031450607306
2205,pull,12,25,0.00012123031450607306
2206,political,13,29,0.00012123031450607306
2207,bullshit,12,18,0.00012123031450607306
2208,involved,15,28,0.00012123031450607306
2209,anxiety,14,19,0.00012123031450607306
2210,female,9,18,0.00012123031450607306
2211,@briankarem,0,16,0.00012123031450607306
2212,race,10,25,0.00011545744238673625
2213,politicians,2,27,0.00011545744238673625
2214,crowd,7,23,0.00011545744238673625
2215,difficult,10,23,0.00011545744238673625
2216,citizens,2,19,0.00011545744238673625
2217,fucked,10,30,0.00011545744238673625
2218,disarm,0,17,0.00011545744238673625
2219,view,13,26,0.00011545744238673625
2220,express,8,24,0.00011545744238673625
2221,gotten,13,23,0.00011545744238673625
2222,evidence,3,25,0.00011545744238673625
2223,speech,5,18,0.00011545744238673625
2224,owners,6,21,0.00011545744238673625
2225,danger,4,15,0.00011545744238673625
2226,@twinsinmaple,0,16,0.00011545744238673625
2227,republicans,3,20,0.00011545744238673625
2228,showed,17,22,0.00011545744238673625
2229,@laceycrisp,5,17,0.00011545744238673625
2230,doubt,5,28,0.00011545744238673625
2231,lack,11,28,0.00010968457026739944
2232,target,8,24,0.00010968457026739944
2233,@bigdumbidiotman,0,14,0.00010968457026739944
2234,react,2,19,0.00010968457026739944
2235,idiot,8,22,0.00010968457026739944
2236,@timspector,0,14,0.00010968457026739944
2237,ignorant,3,25,0.00010968457026739944
2238,@one_angry_chef,0,14,0.00010968457026739944
2239,@cotherhajat,0,14,0.00010968457026739944
2240,@shellysteiner33,0,14,0.00010968457026739944
2241,@worldresources,0,14,0.00010968457026739944
2242,choice,18,19,0.00010968457026739944
2243,@sainsburys,0,14,0.00010968457026739944
2244,@naomia281,0,15,0.00010968457026739944
2245,ugh,13,32,0.00010968457026739944
2246,hearing,15,26,0.00010968457026739944
2247,@thereallrickk,0,16,0.00010968457026739944
2248,@sophieattwoodw1,0,14,0.00010968457026739944
2249,avoid,6,17,0.00010968457026739944
2250,@sainsburysnews,0,14,0.00010968457026739944
2251,pillow,3,16,0.00010968457026739944
2252,reactions,5,19,0.00010968457026739944
2253,beyond,15,27,0.00010968457026739944
2254,cuts,2,14,0.00010968457026739944
